team_id,gw,second_name,player_id,position,multiplier
2547,28,Salah,233,6,1
2547,28,Ramsey,51,7,1
2547,28,Dias Belloli,196,8,1
2547,28,Kane,357,9,1
2547,28,Broja,518,10,1
2547,28,Jiménez,430,11,1
2547,28,Foster,376,12,0
2547,28,Elyounoussi,517,13,0
2547,28,Laporte,259,14,0
2547,28,Bowen,420,15,0
2547,29,Mendy,143,1,1
2547,29,Robertson,234,2,1
2547,29,Alexander-Arnold,237,3,1
2547,29,Cancelo,256,4,1
2547,29,Laporte,259,5,1
2547,29,Doherty,360,6,1
2547,29,Kulusevski,701,7,1
2547,29,Salah,233,8,2
2547,29,Dias Belloli,196,9,1
2547,29,Martinelli Silva,26,10,1
2547,29,Kane,357,11,1
2547,29,Foster,376,12,0
2547,29,Jiménez,430,13,0
2547,29,Broja,518,14,0
2547,29,Ramsey,51,15,0
2547,30,Malheiro de Sá,475,1,1
2547,30,Doherty,360,2,1
2547,30,Castro Otto,433,3,1
2547,30,Reguilón,370,4,1
2547,30,Ait Nouri,470,5,1
2547,30,Saka,22,6,1
2547,30,Maddison,212,7,1
2547,30,Barnes,215,8,1
2547,30,Toney,78,9,1
2547,30,Kane,357,10,2
2547,30,Iheanacho,213,11,1
2547,30,Raya Martin,80,12,0
2547,30,Dias Belloli,196,13,0
2547,30,Martinelli Silva,26,14,0
2547,30,Magalhães,23,15,0
2547,31,Mendy,143,1,1
2547,31,Laporte,259,2,1
2547,31,Doherty,360,3,1
2547,31,Cancelo,256,4,1
2547,31,Robertson,234,5,1
2547,31,Martinelli Silva,26,6,1
2547,31,Dias Belloli,196,7,1
2547,31,Salah,233,8,2
2547,31,Kulusevski,701,9,1
2547,31,Broja,518,10,1
2547,31,Kane,357,11,1
2547,31,Foster,376,12,0
2547,31,Alexander-Arnold,237,13,0
2547,31,Ramsey,51,14,0
2547,31,Jiménez,430,15,0
2547,32,Mendy,143,1,1
2547,32,Robertson,234,2,1
2547,32,Cancelo,256,3,1
2547,32,Laporte,259,4,1
2547,32,Doherty,360,5,1
2547,32,Alexander-Arnold,237,6,1
2547,32,Kulusevski,701,7,1
2547,32,Salah,233,8,1
2547,32,Dias Belloli,196,9,1
2547,32,Martinelli Silva,26,10,1
2547,32,Kane,357,11,2
2547,32,Foster,376,12,0
2547,32,Broja,518,13,0
2547,32,Ramsey,51,14,0
2547,32,Jiménez,430,15,0
2547,33,Schmeichel,200,1,1
2547,33,Burn,58,2,1
2547,33,Cancelo,256,3,1
2547,33,Schär,305,4,1
2547,33,Saka,22,5,1
2547,33,Sancho,485,6,1
2547,33,Maddison,212,7,1
2547,33,Martinelli Silva,26,8,1
2547,33,Borges Fernandes,277,9,1
2547,33,dos Santos Aveiro,579,10,2
2547,33,Saint-Maximin,307,11,1
2547,33,Pope,112,12,0
2547,33,Adams,345,13,0
2547,33,Magalhães,23,14,0
2547,33,Justin,218,15,0
2547,34,Mendy,143,1,1
2547,34,Robertson,234,2,1
2547,34,Cancelo,256,3,1
2547,34,Laporte,259,4,1
2547,34,Alexander-Arnold,237,5,1
2547,34,Alonso,122,6,1
2547,34,Kulusevski,701,7,1
2547,34,Salah,233,8,2
2547,34,Dias Belloli,196,9,1
2547,34,Martinelli Silva,26,10,1
2547,34,Kane,357,11,1
2547,34,Foster,376,12,0
2547,34,Jiménez,430,13,0
2547,34,Ramsey,51,14,0
2547,34,Broja,518,15,0
2547,35,Foster,376,1,1
2547,35,Laporte,259,2,1
2547,35,Cash,44,3,1
2547,35,Cancelo,256,4,1
2547,35,Robertson,234,5,1
2547,35,Coutinho Correia,681,6,1
2547,35,Saka,22,7,1
2547,35,Son,359,8,2
2547,35,Nketiah,20,9,1
2547,35,de Andrade,180,10,1
2547,35,Watkins,40,11,1
2547,35,Schmeichel,200,12,0
2547,35,Alexander-Arnold,237,13,0
2547,35,De Bruyne,251,14,0
2547,35,Gordon,503,15,0
2547,36,Schmeichel,200,1,1
2547,36,Cancelo,256,2,1
2547,36,Laporte,259,3,1
2547,36,Alexander-Arnold,237,4,1
2547,36,De Bruyne,251,5,2
2547,36,Son,359,6,1
2547,36,Saka,22,7,1
2547,36,Gordon,503,8,1
2547,36,de Andrade,180,9,1
2547,36,Watkins,40,10,1
2547,36,Nketiah,20,11,1
2547,36,Foster,376,12,1
2547,36,Robertson,234,13,1
2547,36,Coutinho Correia,681,14,1
2547,36,Cash,44,15,1
2547,37,Schmeichel,200,1,1
2547,37,Cash,44,2,1
2547,37,Sessegnon,368,3,1
2547,37,Cancelo,256,4,1
2547,37,Coutinho Correia,681,5,1
2547,37,Saka,22,6,1
2547,37,Gordon,503,7,1
2547,37,Son,359,8,1
2547,37,De Bruyne,251,9,1
2547,37,Watkins,40,10,1
2547,37,de Andrade,180,11,2
2547,37,Foster,376,12,0
2547,37,Alexander-Arnold,237,13,0
2547,37,Laporte,259,14,0
2547,37,Nketiah,20,15,0
7841,1,Bachmann,389,1,1
7841,1,Digne,168,2,1
7841,1,Shaw,275,3,1
7841,1,Tsimikas,245,4,1
7841,1,Greenwood,289,5,1
7841,1,Mahrez,254,6,1
7841,1,Salah,233,7,2
7841,1,Mané,230,8,1
7841,1,Ings,337,9,1
7841,1,Toney,78,10,1
7841,1,Antonio,413,11,1
7841,1,Gunn,448,12,0
7841,1,Veltman,62,13,0
7841,1,Brownhill,115,14,0
7841,1,Ayling,185,15,0
7841,2,Bachmann,389,1,1
7841,2,Digne,168,2,1
7841,2,Shaw,275,3,1
7841,2,Tsimikas,245,4,1
7841,2,Greenwood,289,5,1
7841,2,Mahrez,254,6,2
7841,2,Salah,233,7,1
7841,2,Mané,230,8,1
7841,2,Ings,337,9,1
7841,2,Toney,78,10,1
7841,2,Antonio,413,11,1
7841,2,Gunn,448,12,0
7841,2,Ayling,185,13,0
7841,2,Brownhill,115,14,0
7841,2,Veltman,62,15,0
7841,3,Bachmann,389,1,1
7841,3,Reguilón,370,2,1
7841,3,Shaw,275,3,1
7841,3,Ayling,185,4,1
7841,3,Greenwood,289,5,1
7841,3,Mahrez,254,6,2
7841,3,Salah,233,7,1
7841,3,Mané,230,8,1
7841,3,Ings,337,9,1
7841,3,Toney,78,10,1
7841,3,Antonio,413,11,1
7841,3,Gunn,448,12,0
7841,3,Brownhill,115,13,0
7841,3,Tsimikas,245,14,0
7841,3,Veltman,62,15,0
7841,4,Bachmann,389,1,1
7841,4,Reguilón,370,2,1
7841,4,Veltman,62,3,1
7841,4,Shaw,275,4,1
7841,4,Ayling,185,5,1
7841,4,Jota,240,6,1
7841,4,Salah,233,7,1
7841,4,Greenwood,289,8,1
7841,4,dos Santos Aveiro,579,9,2
7841,4,Toney,78,10,1
7841,4,Antonio,413,11,1
7841,4,Gunn,448,12,0
7841,4,Mahrez,254,13,0
7841,4,Tsimikas,245,14,0
7841,4,Brownhill,115,15,0
7841,5,Bachmann,389,1,1
7841,5,Tsimikas,245,2,1
7841,5,Shaw,275,3,1
7841,5,Veltman,62,4,1
7841,5,Ayling,185,5,1
7841,5,Greenwood,289,6,1
7841,5,Dias Belloli,196,7,1
7841,5,Salah,233,8,2
7841,5,Jota,240,9,1
7841,5,dos Santos Aveiro,579,10,1
7841,5,Jiménez,430,11,1
7841,5,Gunn,448,12,0
7841,5,Reguilón,370,13,0
7841,5,Brownhill,115,14,0
7841,5,Antonio,413,15,0
7841,6,Bachmann,389,1,1
7841,6,Reguilón,370,2,1
7841,6,Shaw,275,3,1
7841,6,Veltman,62,4,1
7841,6,Greenwood,289,5,1
7841,6,Dias Belloli,196,6,1
7841,6,Salah,233,7,1
7841,6,Jota,240,8,1
7841,6,Antonio,413,9,2
7841,6,dos Santos Aveiro,579,10,1
7841,6,Jiménez,430,11,1
7841,6,Gunn,448,12,0
7841,6,Tsimikas,245,13,0
7841,6,Ayling,185,14,0
7841,6,Brownhill,115,15,0
7841,7,Bachmann,389,1,1
7841,7,Reguilón,370,2,1
7841,7,Veltman,62,3,1
7841,7,Rüdiger,127,4,1
7841,7,Jota,240,5,1
7841,7,Dias Belloli,196,6,1
7841,7,Salah,233,7,1
7841,7,Greenwood,289,8,1
7841,7,dos Santos Aveiro,579,9,1
7841,7,Jiménez,430,10,2
7841,7,Antonio,413,11,1
7841,7,Gunn,448,12,0
7841,7,Alonso,122,13,0
7841,7,Brownhill,115,14,0
7841,7,Tsimikas,245,15,0
7841,8,Ramsdale,559,1,1
7841,8,Cancelo,256,2,1
7841,8,Chilwell,135,3,1
7841,8,Livramento,491,4,1
7841,8,James,142,5,1
7841,8,Elyounoussi,517,6,1
7841,8,De Bruyne,251,7,2
7841,8,Salah,233,8,1
7841,8,Antonio,413,9,1
7841,8,Hwang,583,10,1
7841,8,Lukaku,529,11,1
7841,8,Foster,376,12,0
7841,8,Duffy,56,13,0
7841,8,Normann,581,14,0
7841,8,Dias Belloli,196,15,0
7841,9,Ramsdale,559,1,1
7841,9,James,142,2,2
7841,9,Cancelo,256,3,1
7841,9,Chilwell,135,4,1
7841,9,Livramento,491,5,1
7841,9,Dias Belloli,196,6,1
7841,9,Elyounoussi,517,7,1
7841,9,De Bruyne,251,8,1
7841,9,Salah,233,9,1
7841,9,Hwang,583,10,1
7841,9,Antonio,413,11,1
7841,9,Foster,376,12,0
7841,9,Lukaku,529,13,0
7841,9,Normann,581,14,0
7841,9,Duffy,56,15,0
7841,10,Ramsdale,559,1,1
7841,10,James,142,2,1
7841,10,Cancelo,256,3,1
7841,10,Chilwell,135,4,1
7841,10,Dias Belloli,196,5,1
7841,10,De Bruyne,251,6,1
7841,10,Salah,233,7,2
7841,10,Elyounoussi,517,8,1
7841,10,Toney,78,9,1
7841,10,Hwang,583,10,1
7841,10,Antonio,413,11,1
7841,10,Foster,376,12,0
7841,10,Normann,581,13,0
7841,10,Livramento,491,14,0
7841,10,Duffy,56,15,0
7841,11,Ramsdale,559,1,1
7841,11,James,142,2,1
7841,11,Cancelo,256,3,1
7841,11,Duffy,56,4,1
7841,11,Chilwell,135,5,1
7841,11,Elyounoussi,517,6,1
7841,11,Son,359,7,1
7841,11,Dias Belloli,196,8,1
7841,11,Salah,233,9,2
7841,11,Antonio,413,10,1
7841,11,Toney,78,11,1
7841,11,Foster,376,12,0
7841,11,Hwang,583,13,0
7841,11,Livramento,491,14,0
7841,11,Normann,581,15,0
7841,12,Ramsdale,559,1,1
7841,12,Cancelo,256,2,1
7841,12,Alexander-Arnold,237,3,1
7841,12,Chilwell,135,4,1
7841,12,James,142,5,1
7841,12,Livramento,491,6,1
7841,12,Jota,240,7,1
7841,12,Salah,233,8,2
7841,12,Son,359,9,1
7841,12,Toney,78,10,1
7841,12,Antonio,413,11,1
7841,12,Foster,376,12,0
7841,12,Dias Belloli,196,13,0
7841,12,Hwang,583,14,0
7841,12,Normann,581,15,0
7841,13,Ramsdale,559,1,1
7841,13,Cancelo,256,2,1
7841,13,Alexander-Arnold,237,3,1
7841,13,James,142,4,1
7841,13,Jota,240,5,1
7841,13,Dias Belloli,196,6,1
7841,13,Salah,233,7,2
7841,13,Normann,581,8,1
7841,13,Antonio,413,9,1
7841,13,Hwang,583,10,1
7841,13,Toney,78,11,1
7841,13,Foster,376,12,0
7841,13,Reguilón,370,13,0
7841,13,Son,359,14,0
7841,13,Livramento,491,15,0
7841,14,Ramsdale,559,1,1
7841,14,Cancelo,256,2,1
7841,14,Livramento,491,3,1
7841,14,Alexander-Arnold,237,4,1
7841,14,Reguilón,370,5,1
7841,14,Son,359,6,1
7841,14,Salah,233,7,2
7841,14,Jota,240,8,1
7841,14,Dias Belloli,196,9,1
7841,14,Wilson,296,10,1
7841,14,Antonio,413,11,1
7841,14,Foster,376,12,0
7841,14,Toney,78,13,0
7841,14,James,142,14,0
7841,14,Normann,581,15,0
7841,15,Ramsdale,559,1,1
7841,15,Cancelo,256,2,1
7841,15,Alexander-Arnold,237,3,1
7841,15,Reguilón,370,4,1
7841,15,James,142,5,1
7841,15,Livramento,491,6,1
7841,15,Jota,240,7,1
7841,15,Dias Belloli,196,8,1
7841,15,Salah,233,9,1
7841,15,Son,359,10,2
7841,15,Wilson,296,11,1
7841,15,Foster,376,12,0
7841,15,Toney,78,13,0
7841,15,Antonio,413,14,0
7841,15,Normann,581,15,0
7841,16,Ramsdale,559,1,1
7841,16,Cancelo,256,2,1
7841,16,James,142,3,1
7841,16,Alexander-Arnold,237,4,1
7841,16,Dalot Teixeira,510,5,1
7841,16,Salah,233,6,2
7841,16,Dias Belloli,196,7,1
7841,16,Bowen,420,8,1
7841,16,King,468,9,1
7841,16,Antonio,413,10,1
7841,16,Wilson,296,11,1
7841,16,Foster,376,12,0
7841,16,Jota,240,13,0
7841,16,Livramento,491,14,0
7841,16,Normann,581,15,0
7841,17,Ramsdale,559,1,1
7841,17,James,142,2,1
7841,17,Alexander-Arnold,237,3,1
7841,17,Livramento,491,4,1
7841,17,Salah,233,5,2
7841,17,Foden,265,6,1
7841,17,Jota,240,7,1
7841,17,Bowen,420,8,1
7841,17,Wilson,296,9,1
7841,17,King,468,10,1
7841,17,Antonio,413,11,1
7841,17,Foster,376,12,0
7841,17,Normann,581,13,0
7841,17,Cancelo,256,14,0
7841,17,Dalot Teixeira,510,15,0
7841,18,Ramsdale,559,1,1
7841,18,Laporte,259,2,1
7841,18,Cancelo,256,3,1
7841,18,Alexander-Arnold,237,4,1
7841,18,James,142,5,1
7841,18,Jota,240,6,1
7841,18,Foden,265,7,1
7841,18,Salah,233,8,2
7841,18,Watkins,40,9,1
7841,18,King,468,10,1
7841,18,Antonio,413,11,1
7841,18,Foster,376,12,0
7841,18,Bowen,420,13,0
7841,18,Normann,581,14,0
7841,18,Dalot Teixeira,510,15,0
7841,19,Ramsdale,559,1,1
7841,19,James,142,2,1
7841,19,Cancelo,256,3,1
7841,19,Laporte,259,4,1
7841,19,Dalot Teixeira,510,5,1
7841,19,Son,359,6,2
7841,19,Foden,265,7,1
7841,19,Bowen,420,8,1
7841,19,Normann,581,9,1
7841,19,Watkins,40,10,1
7841,19,Antonio,413,11,1
7841,19,Foster,376,12,0
7841,19,Jota,240,13,0
7841,19,King,468,14,0
7841,19,Alexander-Arnold,237,15,0
7841,20,de Gea,270,1,1
7841,20,Cancelo,256,2,1
7841,20,Laporte,259,3,1
7841,20,Dalot Teixeira,510,4,1
