id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l,match_id,xCS_h,xCS_a
16415,True,2021-09-13 19:00:00,72,Everton,EVE,92,Burnley,BUR,3,1,1.80386,1.82061,0.3516,0.2706,0.3778,16415,0.0829527488690712,0.0945873727448615
16416,True,2021-09-17 19:00:00,86,Newcastle United,NEW,245,Leeds,LED,1,1,1.17668,1.42995,0.2984,0.2732,0.4284,16416,0.2055904519295779,0.2495959359631173
16417,True,2021-09-18 11:30:00,229,Wolverhampton Wanderers,WOL,244,Brentford,BRE,0,2,1.02316,2.32741,0.0763,0.1796,0.7441,16417,0.0198610419072299,0.2963610303348966
16418,True,2021-09-18 14:00:00,79,Norwich,NOR,90,Watford,WAT,1,3,0.782665,2.42487,0.068,0.1477,0.7843,16418,0.0435160272002773,0.4321254789602726
16419,True,2021-09-18 14:00:00,92,Burnley,BUR,83,Arsenal,ARS,0,1,0.775574,1.09928,0.2331,0.3205,0.4464,16419,0.280813277523917,0.4510745419487307
16420,True,2021-09-18 14:00:00,87,Liverpool,LIV,78,Crystal Palace,CRY,3,0,2.76793,0.644168,0.8783,0.088,0.0337,16420,0.5114640958217775,0.018976073877926
16421,True,2021-09-18 14:00:00,88,Manchester City,MCI,74,Southampton,SOU,0,0,1.22451,0.490923,0.5597,0.297,0.1433,16421,0.6023026460007119,0.2530221088399472
16422,True,2021-09-18 16:30:00,71,Aston Villa,AVL,72,Everton,EVE,3,0,0.777716,0.755035,0.3236,0.365,0.3114,16422,0.4492097886944564,0.4475439242348226
16423,True,2021-09-19 13:00:00,220,Brighton,BRI,75,Leicester,LEI,2,1,1.47438,1.25373,0.4099,0.3102,0.2799,16423,0.1900741809083906,0.112435163766696
16424,True,2021-09-19 13:00:00,81,West Ham,WHU,89,Manchester United,MUN,1,2,1.6671,1.8954,0.2947,0.3001,0.4052,16424,0.029129110159238,0.0856848270752663
16425,True,2021-09-19 15:30:00,82,Tottenham,TOT,80,Chelsea,CHE,0,3,0.70567,2.5869,0.0491,0.1287,0.8222,16425,0.0393079991583735,0.4331279753771611
16426,True,2021-09-25 11:30:00,80,Chelsea,CHE,88,Manchester City,MCI,0,1,0.194202,1.69244,0.0287,0.1742,0.7971,16426,0.1379352416488043,0.8196063332153298
16431,True,2021-09-25 11:30:00,89,Manchester United,MUN,71,Aston Villa,AVL,0,1,1.9251,1.57249,0.4531,0.2656,0.2813,16431,0.1269195826742293,0.0717563173784711
16427,True,2021-09-25 14:00:00,90,Watford,WAT,86,Newcastle United,NEW,1,1,0.904061,2.52338,0.0863,0.1454,0.7683,16427,0.0443554614584349,0.3765032070896041
16428,True,2021-09-25 14:00:00,72,Everton,EVE,79,Norwich,NOR,2,0,2.26681,0.800903,0.7957,0.1591,0.0452,16428,0.3417048791326322,0.0241039344135297
16429,True,2021-09-25 14:00:00,245,Leeds,LED,81,West Ham,WHU,1,2,1.1967,1.98962,0.1991,0.2264,0.5745,16429,0.0948443665885989,0.2587630521358072
16430,True,2021-09-25 14:00:00,75,Leicester,LEI,92,Burnley,BUR,2,2,2.16233,0.428866,0.8072,0.1483,0.0445,16430,0.6422270608332534,0.077904380765325
16432,True,2021-09-25 16:30:00,244,Brentford,BRE,87,Liverpool,LIV,3,3,2.94058,2.25736,0.552,0.2087,0.2393,16432,0.0600562589465499,0.0141249271311346
16433,True,2021-09-26 13:00:00,74,Southampton,SOU,229,Wolverhampton Wanderers,WOL,0,1,0.909342,0.909833,0.3238,0.3319,0.3443,16433,0.3350547819100166,0.3831046696840391
16434,True,2021-09-26 15:30:00,83,Arsenal,ARS,82,Tottenham,TOT,3,1,1.44499,0.980166,0.4985,0.2844,0.2171,16434,0.3315643044800973,0.1486678921714382
16435,True,2021-09-27 19:00:00,78,Crystal Palace,CRY,220,Brighton,BRI,1,1,1.36836,0.649566,0.5996,0.2765,0.1239,16435,0.4882326021435885,0.1156744963706686
16442,True,2021-10-02 11:30:00,89,Manchester United,MUN,72,Everton,EVE,1,1,1.0496,1.32211,0.2749,0.2983,0.4268,16442,0.2019283457515356,0.3169374026530623
16437,True,2021-10-02 14:00:00,92,Burnley,BUR,79,Norwich,NOR,0,0,0.584725,0.673617,0.2597,0.406,0.3343,16437,0.4869374180243631,0.54757974141599
16438,True,2021-10-02 14:00:00,80,Chelsea,CHE,74,Southampton,SOU,3,1,3.79243,1.52634,0.8747,0.096,0.0293,16438,0.0784027301205467,0.002870422210087
16440,True,2021-10-02 14:00:00,245,Leeds,LED,90,Watford,WAT,1,0,1.57388,0.192794,0.775,0.1878,0.0372,16440,0.8203659292145034,0.1571918211388928
16445,True,2021-10-02 14:00:00,229,Wolverhampton Wanderers,WOL,86,Newcastle United,NEW,2,1,1.15849,0.865217,0.4258,0.3526,0.2216,16445,0.2992914418934529,0.2181830780131048
16436,True,2021-10-02 16:30:00,220,Brighton,BRI,83,Arsenal,ARS,0,0,1.11551,0.36431,0.5517,0.3319,0.1164,16436,0.6865339561414678,0.3145642563861321
16439,True,2021-10-03 13:00:00,78,Crystal Palace,CRY,75,Leicester,LEI,2,2,1.1703,1.04322,0.369,0.3054,0.3256,16439,0.3033656879345538,0.2885114257651355
16443,True,2021-10-03 13:00:00,82,Tottenham,TOT,71,Aston Villa,AVL,2,1,1.78187,1.07395,0.5459,0.2622,0.1919,16443,0.2216848332251285,0.1304013302493324
16444,True,2021-10-03 13:00:00,81,West Ham,WHU,244,Brentford,BRE,1,2,1.37258,1.30098,0.3646,0.291,0.3444,16444,0.1830997757956937,0.2081913075002607
16441,True,2021-10-03 15:30:00,87,Liverpool,LIV,88,Manchester City,MCI,2,2,0.949368,1.04319,0.3183,0.3225,0.3592,16441,0.3136554830148865,0.3336317758738055
16455,True,2021-10-16 11:30:00,90,Watford,WAT,87,Liverpool,LIV,0,5,0.302302,3.65553,0.0022,0.0123,0.9855,16455,0.0016041952569843,0.7302972205560155
16447,True,2021-10-16 14:00:00,71,Aston Villa,AVL,229,Wolverhampton Wanderers,WOL,2,3,1.21276,2.19633,0.1447,0.2184,0.6369,16447,0.0386913309852156,0.2536503652871288
16450,True,2021-10-16 14:00:00,75,Leicester,LEI,89,Manchester United,MUN,4,2,2.96611,1.02494,0.8373,0.1119,0.0508,16450,0.3357932355568764,0.0097376642360059
16451,True,2021-10-16 14:00:00,88,Manchester City,MCI,92,Burnley,BUR,2,0,2.15712,1.07719,0.6665,0.2235,0.11,16451,0.2525569760222118,0.0142201566704331
16453,True,2021-10-16 14:00:00,79,Norwich,NOR,220,Brighton,BRI,0,0,1.16088,1.17572,0.3239,0.3312,0.3449,16453,0.2028656952927674,0.2495432154058435
16454,True,2021-10-16 14:00:00,74,Southampton,SOU,245,Leeds,LED,1,0,1.83082,0.446173,0.7596,0.1866,0.0538,16454,0.5893137521306757,0.0993915825169595
16448,True,2021-10-16 16:30:00,244,Brentford,BRE,80,Chelsea,CHE,0,1,1.62169,0.248256,0.7703,0.1904,0.0393,16448,0.7748054556425213,0.1388683673353193
16449,True,2021-10-17 13:00:00,72,Everton,EVE,81,West Ham,WHU,0,1,0.854165,2.03034,0.1082,0.1977,0.6941,16449,0.0605029242175093,0.4112002706100361
16452,True,2021-10-17 15:30:00,86,Newcastle United,NEW,82,Tottenham,TOT,2,3,0.645658,1.55008,0.1015,0.2551,0.6434,16452,0.1239259135379999,0.4566190691175746
16446,True,2021-10-18 19:00:00,83,Arsenal,ARS,78,Crystal Palace,CRY,2,2,1.7436,0.492239,0.7347,0.193,0.0723,16446,0.59960476314532,0.1078456053529067
16456,True,2021-10-22 19:00:00,83,Arsenal,ARS,71,Aston Villa,AVL,3,1,3.4984,1.41088,0.8436,0.1087,0.0477,16456,0.1481221369502782,0.0043699542278949
16459,True,2021-10-23 11:30:00,80,Chelsea,CHE,79,Norwich,NOR,7,0,3.10509,0.267429,0.9608,0.0353,0.0039,16459,0.7400360289737927,0.0143160843525304
16460,True,2021-10-23 14:00:00,78,Crystal Palace,CRY,86,Newcastle United,NEW,1,1,2.25588,0.721813,0.7766,0.1673,0.0561,16460,0.3831391484960822,0.055725663157569
16461,True,2021-10-23 14:00:00,72,Everton,EVE,90,Watford,WAT,2,5,1.84089,3.10344,0.1422,0.1764,0.6814,16461,0.0130434903620952,0.077456258007098
16462,True,2021-10-23 14:00:00,245,Leeds,LED,229,Wolverhampton Wanderers,WOL,1,1,1.71313,0.858644,0.6119,0.2536,0.1345,16462,0.3530218257165931,0.0845096510964279
16464,True,2021-10-23 14:00:00,74,Southampton,SOU,92,Burnley,BUR,2,2,1.42567,0.673195,0.5749,0.2845,0.1406,16464,0.4650606252350947,0.1570484612731929
16458,True,2021-10-23 16:30:00,220,Brighton,BRI,88,Manchester City,MCI,1,4,1.1695,3.57376,0.0199,0.0811,0.899,16458,0.0012230020511664,0.1568304423297244
16457,True,2021-10-24 13:00:00,244,Brentford,BRE,75,Leicester,LEI,1,2,1.16789,1.00254,0.3902,0.3246,0.2852,16457,0.2846479590496091,0.2442355690086334
16465,True,2021-10-24 13:00:00,81,West Ham,WHU,82,Tottenham,TOT,1,0,1.73468,0.672198,0.6769,0.2235,0.0996,16465,0.4696424845761837,0.1062781600765903
16463,True,2021-10-24 15:30:00,89,Manchester United,MUN,87,Liverpool,LIV,0,5,1.35584,4.04765,0.0288,0.0659,0.9053,16463,0.0024876578295226,0.1539982603964906
16468,True,2021-10-30 11:30:00,75,Leicester,LEI,83,Arsenal,ARS,0,2,1.98801,1.10288,0.6172,0.2317,0.1511,16468,0.2641196321031591,0.0637238597269835
16467,True,2021-10-30 14:00:00,92,Burnley,BUR,244,Brentford,BRE,3,1,2.72901,0.834312,0.8299,0.1193,0.0508,16467,0.393489596846106,0.022249076314673
16469,True,2021-10-30 14:00:00,87,Liverpool,LIV,220,Brighton,BRI,2,2,1.39778,1.51032,0.3222,0.279,0.3988,16469,0.1393930257361156,0.1961821671479267
16470,True,2021-10-30 14:00:00,88,Manchester City,MCI,78,Crystal Palace,CRY,0,2,0.65739,1.05029,0.2045,0.3281,0.4674,16470,0.2909887844740954,0.5044511758182241
16471,True,2021-10-30 14:00:00,86,Newcastle United,NEW,80,Chelsea,CHE,0,3,0.157616,2.16608,0.0067,0.0614,0.9319,16471,0.0313785856591485,0.8513437437395317
16474,True,2021-10-30 14:00:00,90,Watford,WAT,74,Southampton,SOU,0,1,0.852556,1.90757,0.1184,0.2165,0.6651,16474,0.0851951164930361,0.3686066084494221
16473,True,2021-10-30 16:30:00,82,Tottenham,TOT,89,Manchester United,MUN,0,3,1.15787,1.38612,0.2873,0.3069,0.4058,16473,0.1626239602111315,0.234886115633389
16472,True,2021-10-31 14:00:00,79,Norwich,NOR,245,Leeds,LED,1,2,0.661887,1.16855,0.1855,0.3103,0.5042,16472,0.2401560641393961,0.5020077750257694
16466,True,2021-10-31 16:30:00,71,Aston Villa,AVL,81,West Ham,WHU,1,4,0.687551,2.66391,0.0209,0.0903,0.8888,16466,0.0067033515756306,0.4426848677477312
16475,True,2021-11-01 20:00:00,229,Wolverhampton Wanderers,WOL,72,Everton,EVE,2,1,1.69344,1.69767,0.3571,0.2722,0.3707,16475,0.1079727798815485,0.1237291740926627
16484,True,2021-11-05 20:00:00,74,Southampton,SOU,71,Aston Villa,AVL,1,0,0.89818,0.536077,0.4546,0.3594,0.186,16484,0.577552160105562,0.3295276317301516
16483,True,2021-11-06 12:30:00,89,Manchester United,MUN,88,Manchester City,MCI,0,2,0.759561,2.04202,0.0837,0.1908,0.7255,16483,0.0775354597478567,0.3702719754469227
16477,True,2021-11-06 15:00:00,244,Brentford,BRE,79,Norwich,NOR,1,2,2.79229,1.15797,0.7832,0.1534,0.0634,16477,0.1579726991642383,0.0197642598552071
16479,True,2021-11-06 15:00:00,80,Chelsea,CHE,92,Burnley,BUR,1,1,3.00585,0.674072,0.8798,0.0929,0.0273,16479,0.4175060058590072,0.0272061121049873
16480,True,2021-11-06 15:00:00,78,Crystal Palace,CRY,229,Wolverhampton Wanderers,WOL,2,0,2.65161,0.25416,0.9354,0.057,0.0076,16480,0.7677238994409001,0.0200691766033026
16478,True,2021-11-06 17:30:00,220,Brighton,BRI,86,Newcastle United,NEW,1,1,1.43123,0.227321,0.7823,0.1837,0.034,16478,0.7906729191782421,0.1194283092929589
16476,True,2021-11-07 14:00:00,83,Arsenal,ARS,90,Watford,WAT,1,0,1.49208,0.491659,0.6791,0.2449,0.076,16476,0.5899858086609183,0.111451273948939
16481,True,2021-11-07 14:00:00,72,Everton,EVE,82,Tottenham,TOT,0,0,0.597906,0.801798,0.2344,0.3843,0.3813,16481,0.4034075903918949,0.5346780417466637
16482,True,2021-11-07 14:00:00,245,Leeds,LED,75,Leicester,LEI,1,1,1.96551,0.795292,0.7108,0.2078,0.0814,16482,0.4147640077275494,0.0215422928231324
16485,True,2021-11-07 16:30:00,81,West Ham,WHU,87,Liverpool,LIV,3,2,1.25298,1.45641,0.3099,0.2842,0.4059,16485,0.1933359451301037,0.2078359517609179
16488,True,2021-11-20 12:30:00,75,Leicester,LEI,80,Chelsea,CHE,0,3,0.499504,2.57178,0.0208,0.1023,0.8769,16488,0.0345780414817642,0.5162278943249313
16486,True,2021-11-20 15:00:00,71,Aston Villa,AVL,220,Brighton,BRI,2,0,1.06946,0.582787,0.4855,0.336,0.1785,16486,0.506365751349384,0.2848894178620726
16487,True,2021-11-20 15:00:00,92,Burnley,BUR,78,Crystal Palace,CRY,3,3,1.04224,1.74839,0.2089,0.2415,0.5496,16487,0.1356322632195889,0.3280813235397599
16491,True,2021-11-20 15:00:00,86,Newcastle United,NEW,244,Brentford,BRE,3,3,2.18388,1.23275,0.6076,0.2257,0.1667,16491,0.2223826745457625,0.06587971678056
16492,True,2021-11-20 15:00:00,79,Norwich,NOR,74,Southampton,SOU,2,1,0.43778,1.13118,0.142,0.3171,0.5409,16492,0.3030078291445228,0.6357200509466359
16494,True,2021-11-20 15:00:00,90,Watford,WAT,89,Manchester United,MUN,4,1,2.73393,1.66794,0.6277,0.2073,0.165,16494,0.1063041984435555,0.0245475957427393
16495,True,2021-11-20 15:00:00,229,Wolverhampton Wanderers,WOL,81,West Ham,WHU,1,0,1.31903,0.436331,0.6132,0.2733,0.1135,16495,0.6363352255600632,0.2322273375470736
16489,True,2021-11-20 17:30:00,87,Liverpool,LIV,83,Arsenal,ARS,4,0,3.97374,0.268025,0.9941,0.0055,0.0004,16489,0.7570075254113805,0.0007840325106919
16490,True,2021-11-21 14:00:00,88,Manchester City,MCI,72,Everton,EVE,3,0,2.61302,0.266894,0.9179,0.0691,0.013,16490,0.7578706118724843,0.0357786417222446
16493,True,2021-11-21 16:30:00,82,Tottenham,TOT,245,Leeds,LED,2,1,2.31744,1.46689,0.5951,0.2303,0.1746,16493,0.125603668496288,0.0418822962661951
16496,True,2021-11-27 12:30:00,83,Arsenal,ARS,86,Newcastle United,NEW,2,0,2.84493,0.185383,0.9577,0.0369,0.0054,16496,0.82855389548855,0.017569954431963
16501,True,2021-11-27 15:00:00,78,Crystal Palace,CRY,71,Aston Villa,AVL,1,2,0.962129,0.454305,0.5015,0.3502,0.1483,16501,0.6269399464029937,0.3020354232269753
16503,True,2021-11-27 15:00:00,87,Liverpool,LIV,74,Southampton,SOU,4,0,3.07278,0.966132,0.8606,0.101,0.0384,16503,0.2981609647543627,0.0108357918115277
16505,True,2021-11-27 15:00:00,79,Norwich,NOR,229,Wolverhampton Wanderers,WOL,0,0,1.4047,0.297157,0.705,0.2329,0.0621,16505,0.7346736532621732,0.1897000505964844
16498,True,2021-11-27 17:30:00,220,Brighton,BRI,245,Leeds,LED,0,0,1.90498,0.864829,0.6441,0.224,0.1319,16498,0.3719428139998086,0.0992159904612023
16497,True,2021-11-28 14:00:00,244,Brentford,BRE,72,Everton,EVE,1,0,1.19813,0.968075,0.4215,0.329,0.2495,16497,0.3453915279282579,0.1509396440346464
16502,True,2021-11-28 14:00:00,75,Leicester,LEI,90,Watford,WAT,4,2,2.16027,2.38383,0.332,0.2403,0.4277,16502,0.0371757059278309,0.040806927070695
16504,True,2021-11-28 14:00:00,88,Manchester City,MCI,81,West Ham,WHU,2,1,2.72187,0.171763,0.9519,0.0432,0.0049,16504,0.8387450753796553,0.0198206401778351
16500,True,2021-11-28 16:30:00,80,Chelsea,CHE,89,Manchester United,MUN,1,1,2.34525,0.563367,0.8372,0.1357,0.0271,16500,0.462348188962442,0.0431581585680848
16513,True,2021-11-30 19:30:00,86,Newcastle United,NEW,79,Norwich,NOR,1,1,1.15636,1.51084,0.2596,0.3006,0.4398,16513,0.1801036044486229,0.1583865757331813
16508,True,2021-11-30 20:15:00,245,Leeds,LED,78,Crystal Palace,CRY,1,0,1.9818,0.707328,0.7505,0.1819,0.0676,16508,0.4740112738765654,0.0440697757418919
16509,True,2021-12-01 19:30:00,90,Watford,WAT,80,Chelsea,CHE,1,2,0.990877,0.908574,0.3546,0.3333,0.3121,16509,0.340909994642295,0.3249317922670842
16510,True,2021-12-01 19:30:00,81,West Ham,WHU,220,Brighton,BRI,1,1,1.14679,1.2607,0.3108,0.3198,0.3694,16510,0.2177133721397513,0.2181430202665794
16511,True,2021-12-01 19:30:00,229,Wolverhampton Wanderers,WOL,92,Burnley,BUR,0,0,0.711691,0.195537,0.4555,0.4569,0.0876,16511,0.8185737746103581,0.4782342368300229
16514,True,2021-12-01 19:30:00,74,Southampton,SOU,75,Leicester,LEI,2,2,1.91169,1.4401,0.4988,0.2516,0.2496,16514,0.1710356364395779,0.0780350874762963
16506,True,2021-12-01 20:15:00,71,Aston Villa,AVL,88,Manchester City,MCI,1,2,0.772083,1.01897,0.2603,0.3452,0.3945,16506,0.3229134095822353,0.4040213359981092
16507,True,2021-12-01 20:15:00,72,Everton,EVE,87,Liverpool,LIV,1,4,0.512263,2.86067,0.0212,0.0752,0.9036,16507,0.0215789950057581,0.5737210896679279
16515,True,2021-12-02 19:30:00,82,Tottenham,TOT,244,Brentford,BRE,2,0,2.07248,0.225492,0.8964,0.09,0.0136,16515,0.7928628870567773,0.0463767160449423
16512,True,2021-12-02 20:15:00,89,Manchester United,MUN,83,Arsenal,ARS,3,2,1.85597,1.16638,0.5558,0.2561,0.1881,16512,0.257773149059215,0.0685182406974203
16524,True,2021-12-04 12:30:00,81,West Ham,WHU,80,Chelsea,CHE,3,2,2.0174,1.37049,0.5469,0.238,0.2151,16524,0.2307606877538148,0.0491736538879699
16520,True,2021-12-04 15:00:00,86,Newcastle United,NEW,92,Burnley,BUR,1,0,1.70609,0.604599,0.6761,0.2236,0.1003,16520,0.5332196299928113,0.1277697206798576
16521,True,2021-12-04 15:00:00,74,Southampton,SOU,220,Brighton,BRI,1,1,1.34236,1.4872,0.3101,0.2802,0.4097,16521,0.1403748869118003,0.2175889086681154
16525,True,2021-12-04 15:00:00,229,Wolverhampton Wanderers,WOL,87,Liverpool,LIV,0,1,0.095167,2.42332,0.005,0.0531,0.9419,16525,0.0418132800138825,0.907403020486452
16523,True,2021-12-04 17:30:00,90,Watford,WAT,88,Manchester City,MCI,1,3,0.675105,4.03223,0.0142,0.0375,0.9483,16523,0.0065190910208439,0.4684172702333183
16518,True,2021-12-05 14:00:00,245,Leeds,LED,244,Brentford,BRE,2,2,1.41896,1.19959,0.4119,0.3026,0.2855,16518,0.2330783420346449,0.1501562551760467
16519,True,2021-12-05 14:00:00,89,Manchester United,MUN,78,Crystal Palace,CRY,1,0,0.870376,0.520593,0.4144,0.379,0.2066,16519,0.5602404512814038,0.405459651930981
16522,True,2021-12-05 14:00:00,82,Tottenham,TOT,79,Norwich,NOR,3,0,2.00668,1.06562,0.6123,0.2365,0.1512,16522,0.2478673705050175,0.0836198920969559
16516,True,2021-12-05 16:30:00,71,Aston Villa,AVL,75,Leicester,LEI,2,1,1.84818,0.982614,0.6012,0.2298,0.169,16516,0.3355857915837102,0.1132693159334937
16517,True,2021-12-06 20:00:00,72,Everton,EVE,83,Arsenal,ARS,2,1,1.06108,1.05723,0.3397,0.3172,0.3431,16517,0.2825388457858739,0.300622196765956
16527,True,2021-12-10 20:00:00,244,Brentford,BRE,90,Watford,WAT,2,1,1.82799,0.561554,0.7457,0.1892,0.0651,16527,0.5325485348850295,0.0691784010433823
16534,True,2021-12-11 12:30:00,88,Manchester City,MCI,229,Wolverhampton Wanderers,WOL,1,0,2.99915,0.0762839,0.9707,0.0277,0.0016,16534,0.9244180889230684,0.0185798284605488
16526,True,2021-12-11 15:00:00,83,Arsenal,ARS,74,Southampton,SOU,3,0,2.08429,0.502215,0.7915,0.1533,0.0552,16526,0.5957577967707145,0.0737509958858915
16530,True,2021-12-11 15:00:00,80,Chelsea,CHE,245,Leeds,LED,3,2,2.74844,1.72934,0.6283,0.22,0.1517,16530,0.0718726226663009,0.0143389085668942
16533,True,2021-12-11 15:00:00,87,Liverpool,LIV,71,Aston Villa,AVL,1,0,2.71181,0.140573,0.9577,0.0381,0.0042,16533,0.8655855651775834,0.0210742075823271
16535,True,2021-12-11 17:30:00,79,Norwich,NOR,89,Manchester United,MUN,0,1,0.986107,2.09817,0.1146,0.1998,0.6856,16535,0.0393240708729036,0.3318425909812749
16529,True,2021-12-12 14:00:00,92,Burnley,BUR,81,West Ham,WHU,0,0,0.54801,0.998813,0.1882,0.3477,0.4641,16529,0.3237168216062969,0.5633414136390781
16532,True,2021-12-12 14:00:00,75,Leicester,LEI,86,Newcastle United,NEW,4,0,2.05771,0.511934,0.8223,0.1348,0.0429,16532,0.5906083109578222,0.0428290519422267
16531,True,2021-12-12 16:30:00,78,Crystal Palace,CRY,72,Everton,EVE,3,1,2.09864,1.27556,0.5877,0.2329,0.1794,16531,0.1696656510491845,0.0751491590396103
16541,True,2021-12-14 19:45:00,79,Norwich,NOR,71,Aston Villa,AVL,0,2,0.502647,1.96261,0.0307,0.1634,0.8059,16541,0.0231143103845735,0.5548909496029888
16545,True,2021-12-14 20:00:00,88,Manchester City,MCI,245,Leeds,LED,7,0,3.31349,0.227498,0.9625,0.0336,0.0039,16545,0.7909104083679169,0.0155265789424137
16538,True,2021-12-15 19:30:00,220,Brighton,BRI,229,Wolverhampton Wanderers,WOL,0,1,1.20118,1.11736,0.3704,0.3352,0.2944,16538,0.2723191839145075,0.1730437019587496
16542,True,2021-12-15 19:30:00,78,Crystal Palace,CRY,74,Southampton,SOU,2,2,1.49244,0.625183,0.6182,0.2522,0.1296,16542,0.5260196370456016,0.1570961025226707
16536,True,2021-12-15 20:00:00,83,Arsenal,ARS,81,West Ham,WHU,2,0,2.81482,0.338855,0.9307,0.0568,0.0125,16536,0.7031336056999224,0.0207651717903368
16543,True,2021-12-16 19:45:00,80,Chelsea,CHE,72,Everton,EVE,1,1,3.20239,0.627528,0.9086,0.0747,0.0167,16543,0.4100381256053563,0.0224031758087215
16544,True,2021-12-16 20:00:00,87,Liverpool,LIV,86,Newcastle United,NEW,3,1,2.93912,0.2064,0.9714,0.0264,0.0022,16544,0.8070233649529359,0.0083961633276631
16548,True,2021-12-18 17:30:00,245,Leeds,LED,83,Arsenal,ARS,1,4,1.31408,3.69008,0.0393,0.0919,0.8688,16548,0.0076822781918359,0.1292134132270099
16555,True,2021-12-19 14:00:00,229,Wolverhampton Wanderers,WOL,80,Chelsea,CHE,0,0,0.321371,0.793952,0.1252,0.4072,0.4676,16555,0.4059581934496521,0.6941017621027393
16550,True,2021-12-19 14:15:00,86,Newcastle United,NEW,88,Manchester City,MCI,0,4,0.174208,3.64686,0.0004,0.0108,0.9888,16550,0.0026204747118332,0.8362334682346558
16552,True,2021-12-19 16:30:00,82,Tottenham,TOT,87,Liverpool,LIV,2,2,2.79777,1.54944,0.6918,0.1901,0.1181,16552,0.0583201905715086,0.0249661054262542
16560,True,2021-12-26 15:00:00,88,Manchester City,MCI,75,Leicester,LEI,6,3,3.82869,2.43425,0.7058,0.1626,0.1316,16560,0.0384538504914495,0.0020739508549419
16562,True,2021-12-26 15:00:00,79,Norwich,NOR,83,Arsenal,ARS,0,5,0.154212,2.87539,0.0023,0.0273,0.9704,16562,0.010626707252963,0.8536705389501946
16563,True,2021-12-26 15:00:00,82,Tottenham,TOT,78,Crystal Palace,CRY,3,0,2.82148,0.178324,0.9536,0.0398,0.0066,16563,0.8322789562753375,0.0248047139316227
16564,True,2021-12-26 15:00:00,81,West Ham,WHU,74,Southampton,SOU,2,3,1.53745,1.35643,0.4011,0.312,0.2869,16564,0.1267388443734418,0.1299379539291364
16556,True,2021-12-26 17:30:00,71,Aston Villa,AVL,80,Chelsea,CHE,1,3,0.474029,2.8285,0.0139,0.0557,0.9304,16556,0.0113905641670288,0.6108720127762279
16557,True,2021-12-26 20:00:00,220,Brighton,BRI,244,Brentford,BRE,2,0,0.943363,1.10342,0.2916,0.3151,0.3933,16557,0.2811923862675033,0.3633408225642697
16561,True,2021-12-27 20:00:00,86,Newcastle United,NEW,89,Manchester United,MUN,1,1,1.26586,1.75587,0.232,0.2848,0.4832,16561,0.1146709515081495,0.1513479137537152
16569,True,2021-12-28 15:00:00,90,Watford,WAT,81,West Ham,WHU,1,4,1.0143,2.84084,0.0603,0.121,0.8187,16569,0.0173667208484429,0.3337343865169551
16570,True,2021-12-28 15:00:00,78,Crystal Palace,CRY,79,Norwich,NOR,3,0,2.38978,0.594134,0.8296,0.1241,0.0463,16570,0.5416048660137535,0.033937228085547
16575,True,2021-12-28 15:00:00,74,Southampton,SOU,82,Tottenham,TOT,1,1,0.353043,2.80917,0.0137,0.062,0.9243,16575,0.0219124678244959,0.6928550633013446
16573,True,2021-12-28 20:00:00,75,Leicester,LEI,87,Liverpool,LIV,1,0,0.615892,2.72682,0.0217,0.0898,0.8885,16573,0.012764134939944,0.5003972702993696
16568,True,2021-12-29 19:30:00,80,Chelsea,CHE,220,Brighton,BRI,1,1,0.763458,0.78663,0.3109,0.3696,0.3195,16568,0.4449799492617947,0.4502838112072608
16567,True,2021-12-29 20:15:00,244,Brentford,BRE,88,Manchester City,MCI,0,1,0.238829,1.01763,0.0672,0.2944,0.6384,16567,0.2518364442431504,0.7817154910076405
16574,True,2021-12-30 20:15:00,89,Manchester United,MUN,92,Burnley,BUR,3,1,1.80776,0.871738,0.6178,0.2285,0.1537,16574,0.3863715106865435,0.1083467388263337
16576,True,2022-01-01 12:30:00,83,Arsenal,ARS,88,Manchester City,MCI,1,2,0.836949,1.94623,0.0951,0.2126,0.6923,16576,0.0575253466481822,0.379291235437654
16585,True,2022-01-01 15:00:00,90,Watford,WAT,82,Tottenham,TOT,0,1,0.303514,1.93752,0.0346,0.1376,0.8278,16585,0.08284640175974,0.73132305245849
16579,True,2022-01-01 17:30:00,78,Crystal Palace,CRY,81,West Ham,WHU,2,3,2.69204,2.23146,0.4861,0.2291,0.2848,16579,0.0362006194017772,0.0340200378018977
16577,True,2022-01-02 14:00:00,244,Brentford,BRE,71,Aston Villa,AVL,2,1,0.501329,1.13821,0.1502,0.318,0.5318,16577,0.2827334173617482,0.5858170569572205
16580,True,2022-01-02 14:00:00,72,Everton,EVE,220,Brighton,BRI,2,3,1.82698,1.48397,0.4435,0.2906,0.2659,16580,0.1336961143664809,0.0745543270141502
16581,True,2022-01-02 14:00:00,245,Leeds,LED,92,Burnley,BUR,3,1,2.04186,0.960493,0.642,0.2279,0.1301,16581,0.2736113169568477,0.0923790051916935
16578,True,2022-01-02 16:30:00,80,Chelsea,CHE,87,Liverpool,LIV,2,2,1.389,1.78897,0.26,0.2659,0.4741,16578,0.0906533314536431,0.2046728069319874
16583,True,2022-01-03 17:30:00,89,Manchester United,MUN,229,Wolverhampton Wanderers,WOL,0,1,0.768752,0.840925,0.2979,0.3534,0.3487,16583,0.4184891023720544,0.4244458331804533
